"id","high_risk","outcome"
2896,FALSE,1
2897,FALSE,0
2898,FALSE,1
2899,TRUE,4
2900,FALSE,2
2901,FALSE,2
2902,FALSE,0
2903,TRUE,4
2904,FALSE,1
2905,FALSE,1
2906,FALSE,2
2907,FALSE,3
2908,FALSE,1
2909,FALSE,2
2910,FALSE,1
2911,FALSE,0
2912,FALSE,0
2913,FALSE,2
2914,TRUE,4
2915,FALSE,2
2916,TRUE,3
2917,TRUE,4
2918,TRUE,4
2919,FALSE,0
2920,FALSE,1
2921,FALSE,1
2922,FALSE,0
2923,FALSE,2
2924,FALSE,2
2925,FALSE,1
2926,FALSE,1
2927,TRUE,4
2928,TRUE,4
2929,FALSE,1
2930,TRUE,4
2931,FALSE,0
2932,TRUE,4
2933,FALSE,2
2934,TRUE,4
2935,FALSE,2
2936,FALSE,3
2937,TRUE,4
2938,FALSE,1
2939,FALSE,2
2940,FALSE,1
2941,FALSE,2
2942,TRUE,4
2943,FALSE,2
2944,FALSE,2
2945,TRUE,4
2946,FALSE,2
2947,FALSE,1
2948,FALSE,2
2949,FALSE,2
2950,FALSE,2
2951,FALSE,0
2952,FALSE,2
2953,TRUE,4
2954,TRUE,4
2955,FALSE,0
2956,FALSE,2
2957,FALSE,2
2958,FALSE,1
2959,FALSE,1
2960,FALSE,1
2961,FALSE,1
2962,TRUE,4
2963,TRUE,4
2964,FALSE,0
2965,FALSE,1
2966,FALSE,0
2967,FALSE,1
2968,TRUE,4
2969,FALSE,1
2970,FALSE,1
2971,TRUE,4
2972,FALSE,1
2973,FALSE,2
2974,FALSE,0
2975,TRUE,4
2976,FALSE,3
2977,TRUE,4
2978,TRUE,4
2979,TRUE,4
2980,FALSE,3
2981,FALSE,2
2982,FALSE,3
2983,TRUE,4
2984,FALSE,3
2985,FALSE,0
2986,FALSE,0
2987,FALSE,2
2988,FALSE,0
2989,TRUE,4
2990,FALSE,3
2991,TRUE,4
2992,FALSE,2
2993,FALSE,2
2994,FALSE,2
2995,FALSE,0
2996,TRUE,4
2997,TRUE,4
2998,TRUE,4
2999,TRUE,4
3000,FALSE,1
3001,TRUE,4
3002,FALSE,0
3003,FALSE,0
3004,FALSE,1
3005,FALSE,2
3006,FALSE,2
3007,FALSE,0
3008,TRUE,4
3009,FALSE,2
3010,FALSE,1
3011,FALSE,0
3012,FALSE,1
3013,TRUE,4
3014,FALSE,1
3015,FALSE,2
3016,FALSE,0
3017,FALSE,1
3018,TRUE,4
3019,TRUE,4
3020,TRUE,4
3021,FALSE,2
3022,TRUE,4
3023,TRUE,4
3024,TRUE,4
3025,TRUE,4
3026,FALSE,0
3027,FALSE,1
3028,FALSE,0
3029,TRUE,4
3030,FALSE,1
3031,FALSE,2
3032,TRUE,4
3033,TRUE,4
3034,TRUE,4
3035,TRUE,4
3036,FALSE,2
3037,FALSE,1
3038,TRUE,4
3039,FALSE,2
3040,FALSE,2
3041,FALSE,1
3042,FALSE,1
3043,TRUE,4
3044,FALSE,2
3045,FALSE,0
3046,FALSE,2
3047,FALSE,0
3048,FALSE,0
3049,TRUE,4
3050,TRUE,4
3051,FALSE,2
3052,FALSE,0
3053,TRUE,4
3054,FALSE,0
3055,FALSE,3
3056,TRUE,4
3057,TRUE,4
3058,FALSE,1
3059,FALSE,2
3060,TRUE,4
3061,FALSE,2
3062,TRUE,4
3063,FALSE,2
3064,TRUE,4
3065,FALSE,3
3066,FALSE,3
3067,FALSE,2
3068,FALSE,0
3069,FALSE,1
3070,TRUE,4
3071,TRUE,4
3072,FALSE,1
3073,FALSE,1
3074,TRUE,4
3075,FALSE,2
3076,FALSE,1
3077,TRUE,4
3078,FALSE,1
3079,TRUE,4
3080,FALSE,0
3081,TRUE,4
3082,FALSE,1
3083,TRUE,4
3084,FALSE,1
3085,FALSE,2
3086,FALSE,2
3087,FALSE,1
3088,FALSE,1
3089,FALSE,1
3090,TRUE,3
3091,TRUE,4
3092,FALSE,1
3093,FALSE,1
3094,FALSE,1
3095,FALSE,1
3096,FALSE,2
3097,FALSE,1
3098,FALSE,2
3099,FALSE,0
3100,FALSE,3
3101,FALSE,3
3102,TRUE,4
3103,FALSE,0
3104,FALSE,0
3105,FALSE,2
3106,FALSE,0
3107,TRUE,4
3108,FALSE,2
3109,FALSE,1
3110,FALSE,1
3111,FALSE,2
3112,TRUE,4
3113,TRUE,4
3114,FALSE,2
3115,TRUE,4
3116,FALSE,1
3117,FALSE,2
3118,FALSE,1
3119,TRUE,4
3120,FALSE,3
3121,TRUE,4
3122,FALSE,2
3123,FALSE,3
3124,FALSE,2
3125,FALSE,1
3126,FALSE,2
3127,FALSE,1
3128,FALSE,2
3129,FALSE,1
3130,FALSE,0
3131,TRUE,4
3132,TRUE,4
3133,FALSE,1
3134,FALSE,3
3135,FALSE,0
3136,FALSE,1
3137,TRUE,4
3138,TRUE,4
3139,TRUE,4
3140,FALSE,2
3141,FALSE,0
3142,FALSE,3
3143,FALSE,0
3144,TRUE,4
3145,TRUE,4
3146,FALSE,0
3147,FALSE,2
3148,FALSE,1
3149,TRUE,4
3150,TRUE,4
3151,FALSE,0
3152,TRUE,4
3153,FALSE,1
3154,FALSE,2
3155,TRUE,4
3156,FALSE,1
3157,TRUE,3
3158,FALSE,0
3159,FALSE,1
3160,FALSE,0
3161,FALSE,1
3162,FALSE,1
3163,TRUE,4
3164,TRUE,4
3165,FALSE,2
3166,FALSE,1
3167,TRUE,4
3168,TRUE,4
3169,FALSE,1
3170,FALSE,0
3171,FALSE,1
3172,FALSE,0
3173,FALSE,2
3174,TRUE,4
3175,FALSE,0
3176,TRUE,4
3177,FALSE,3
3178,FALSE,1
3179,FALSE,1
3180,FALSE,2
3181,FALSE,3
3182,FALSE,3
3183,FALSE,0
3184,FALSE,2
3185,FALSE,0
3186,TRUE,4
3187,FALSE,1
3188,FALSE,1
3189,TRUE,4
3190,FALSE,0
3191,TRUE,4
3192,TRUE,4
3193,FALSE,1
3194,TRUE,4
3195,FALSE,1
3196,FALSE,1
3197,FALSE,2
3198,FALSE,4
3199,FALSE,0
3200,TRUE,4
3201,FALSE,1
3202,FALSE,3
3203,FALSE,1
3204,TRUE,4
3205,FALSE,2
3206,FALSE,1
3207,FALSE,1
3208,TRUE,4
3209,FALSE,2
3210,FALSE,1
3211,TRUE,4
3212,TRUE,4
3213,FALSE,3
3214,FALSE,1
3215,FALSE,2
3216,FALSE,2
3217,FALSE,0
3218,TRUE,4
3219,TRUE,4
3220,FALSE,3
3221,FALSE,2
3222,FALSE,1
3223,TRUE,4
3224,FALSE,1
3225,FALSE,0
3226,FALSE,0
3227,FALSE,1
3228,FALSE,1
3229,TRUE,4
3230,FALSE,1
3231,FALSE,1
3232,TRUE,4
3233,FALSE,2
3234,TRUE,4
3235,FALSE,0
3236,TRUE,4
3237,FALSE,2
3238,TRUE,4
3239,TRUE,4
3240,FALSE,1
3241,FALSE,2
3242,FALSE,1
3243,FALSE,1
3244,FALSE,2
3245,FALSE,1
3246,FALSE,2
3247,FALSE,1
3248,FALSE,1
3249,TRUE,4
3250,FALSE,0
3251,TRUE,4
3252,FALSE,2
3253,FALSE,3
3254,FALSE,1
3255,FALSE,0
3256,FALSE,1
3257,FALSE,0
3258,FALSE,3
3259,FALSE,2
3260,FALSE,0
3261,TRUE,4
3262,FALSE,1
3263,TRUE,4
3264,FALSE,2
3265,FALSE,2
3266,FALSE,2
3267,FALSE,1
3268,FALSE,0
3269,FALSE,3
3270,TRUE,4
3271,FALSE,0
3272,FALSE,1
3273,TRUE,4
3274,FALSE,1
3275,TRUE,4
3276,FALSE,0
3277,TRUE,4
3278,FALSE,3
3279,FALSE,0
3280,TRUE,4
3281,TRUE,4
3282,FALSE,2
3283,FALSE,1
3284,FALSE,1
3285,FALSE,0
3286,FALSE,0
3287,FALSE,3
3288,TRUE,4
3289,TRUE,4
3290,FALSE,2
3291,FALSE,2
3292,FALSE,0
3293,TRUE,4
3294,TRUE,4
3295,FALSE,1
3296,FALSE,1
3297,FALSE,1
3298,FALSE,2
3299,FALSE,1
3300,FALSE,4
3301,FALSE,2
3302,FALSE,1
3303,TRUE,4
3304,FALSE,0
3305,FALSE,3
3306,TRUE,4
3307,TRUE,4
3308,FALSE,0
3309,TRUE,4
3310,FALSE,2
3311,FALSE,1
3312,FALSE,0
3313,FALSE,1
3314,FALSE,1
3315,TRUE,4
3316,FALSE,2
3317,TRUE,4
3318,FALSE,0
3319,TRUE,4
3320,FALSE,1
3321,FALSE,1
3322,TRUE,4
3323,TRUE,4
3324,FALSE,2
3325,TRUE,4
3326,FALSE,2
3327,FALSE,1
3328,FALSE,3
3329,FALSE,1
3330,FALSE,0
3331,TRUE,4
3332,FALSE,3
3333,FALSE,0
3334,FALSE,1
3335,FALSE,2
3336,FALSE,0
3337,FALSE,1
3338,TRUE,4
3339,FALSE,2
3340,FALSE,1
3341,FALSE,0
3342,TRUE,4
3343,TRUE,4
3344,TRUE,4
3345,TRUE,4
3346,FALSE,2
3347,TRUE,4
3348,TRUE,4
3349,TRUE,4
3350,FALSE,1
3351,FALSE,2
3352,FALSE,0
3353,FALSE,0
3354,FALSE,1
3355,TRUE,3
3356,TRUE,4
3357,FALSE,1
3358,FALSE,2
3359,TRUE,4
3360,FALSE,2
3361,TRUE,4
3362,FALSE,2
3363,FALSE,1
3364,TRUE,4
3365,FALSE,2
3366,FALSE,1
3367,FALSE,0
3368,FALSE,2
3369,FALSE,1
3370,FALSE,2
3371,TRUE,4
3372,FALSE,3
3373,TRUE,4
3374,FALSE,1
3375,TRUE,4
3376,FALSE,2
3377,FALSE,3
3378,TRUE,4
3379,TRUE,4
3380,FALSE,0
3381,FALSE,0
3382,FALSE,1
3383,FALSE,1
3384,FALSE,1
3385,FALSE,0
3386,FALSE,2
3387,FALSE,2
3388,FALSE,1
3389,TRUE,4
3390,TRUE,4
3391,TRUE,4
3392,FALSE,1
3393,FALSE,2
3394,FALSE,1
3395,FALSE,0
3396,FALSE,0
3397,FALSE,3
3398,TRUE,4
3399,FALSE,0
3400,TRUE,4
3401,FALSE,2
3402,FALSE,1
3403,FALSE,2
3404,FALSE,2
3405,FALSE,1
3406,TRUE,4
3407,TRUE,4
3408,TRUE,4
3409,FALSE,2
3410,FALSE,2
3411,FALSE,0
3412,FALSE,2
3413,FALSE,3
3414,FALSE,1
3415,FALSE,2
3416,FALSE,2
3417,FALSE,0
3418,FALSE,1
3419,FALSE,1
3420,FALSE,1
3421,FALSE,1
3422,TRUE,4
3423,FALSE,1
3424,FALSE,3
3425,FALSE,1
3426,FALSE,1
3427,FALSE,1
3428,FALSE,1
3429,FALSE,2
3430,TRUE,4
3431,FALSE,2
3432,FALSE,1
3433,TRUE,4
3434,FALSE,1
3435,FALSE,4
3436,TRUE,4
3437,FALSE,2
3438,TRUE,4
3439,FALSE,1
3440,FALSE,2
3441,FALSE,2
3442,TRUE,4
3443,FALSE,0
3444,FALSE,0
3445,FALSE,2
3446,FALSE,1
3447,FALSE,2
3448,TRUE,4
3449,TRUE,4
3450,TRUE,4
3451,FALSE,1
3452,FALSE,2
3453,FALSE,2
3454,TRUE,4
3455,TRUE,4
3456,FALSE,2
3457,FALSE,2
3458,FALSE,0
3459,TRUE,4
3460,FALSE,1
3461,TRUE,4
3462,FALSE,1
3463,FALSE,2
3464,FALSE,1
3465,TRUE,4
3466,FALSE,0
3467,FALSE,2
3468,FALSE,3
3469,FALSE,0
3470,TRUE,4
3471,TRUE,4
3472,FALSE,1
3473,TRUE,4
3474,FALSE,3
3475,TRUE,4
3476,FALSE,1
3477,TRUE,4
3478,TRUE,4
3479,FALSE,1
3480,FALSE,0
3481,TRUE,3
3482,FALSE,2
3483,TRUE,4
3484,FALSE,3
3485,TRUE,4
3486,FALSE,3
3487,TRUE,4
3488,TRUE,4
3489,FALSE,1
3490,FALSE,2
3491,FALSE,1
3492,TRUE,4
3493,FALSE,1
3494,TRUE,4
3495,FALSE,2
3496,FALSE,1
3497,FALSE,1
3498,TRUE,4
3499,FALSE,2
3500,FALSE,0
3501,FALSE,1
3502,FALSE,2
3503,FALSE,2
3504,TRUE,4
3505,FALSE,1
3506,FALSE,1
3507,FALSE,1
3508,FALSE,0
3509,TRUE,4
3510,FALSE,0
3511,FALSE,1
3512,TRUE,4
3513,FALSE,0
3514,FALSE,1
3515,TRUE,4
3516,FALSE,0
3517,TRUE,4
3518,TRUE,4
3519,FALSE,1
3520,FALSE,1
3521,TRUE,4
3522,FALSE,0
3523,FALSE,1
3524,FALSE,1
3525,FALSE,1
3526,FALSE,1
3527,FALSE,1
3528,FALSE,1
3529,FALSE,2
3530,FALSE,1
3531,FALSE,0
3532,FALSE,1
3533,FALSE,1
3534,TRUE,4
3535,TRUE,4
3536,FALSE,2
3537,FALSE,1
3538,FALSE,2
3539,TRUE,4
3540,TRUE,4
3541,FALSE,0
3542,TRUE,4
3543,FALSE,1
3544,FALSE,0
3545,FALSE,1
3546,FALSE,1
3547,TRUE,4
3548,TRUE,4
3549,FALSE,0
3550,TRUE,4
3551,FALSE,2
3552,FALSE,1
3553,TRUE,4
3554,FALSE,1
3555,FALSE,0
3556,FALSE,3
3557,TRUE,4
3558,FALSE,0
3559,FALSE,4
3560,FALSE,2
3561,FALSE,3
3562,FALSE,1
3563,FALSE,2
3564,FALSE,0
3565,FALSE,1
3566,FALSE,1
3567,FALSE,0
3568,TRUE,4
3569,TRUE,4
3570,FALSE,2
3571,FALSE,2
3572,TRUE,4
3573,FALSE,2
3574,FALSE,1
3575,TRUE,4
3576,FALSE,1
3577,FALSE,0
3578,FALSE,0
3579,FALSE,2
3580,FALSE,1
3581,FALSE,2
3582,FALSE,1
3583,TRUE,4
3584,FALSE,2
3585,FALSE,0
3586,FALSE,1
3587,FALSE,0
3588,FALSE,1
3589,FALSE,2
3590,FALSE,1
3591,FALSE,0
3592,FALSE,1
3593,FALSE,1
3594,FALSE,3
3595,TRUE,4
3596,FALSE,2
3597,FALSE,1
3598,FALSE,1
3599,FALSE,1
3600,TRUE,4
3601,FALSE,1
3602,FALSE,2
3603,FALSE,1
3604,FALSE,1
3605,FALSE,1
3606,FALSE,0
3607,FALSE,1
3608,FALSE,2
3609,FALSE,2
3610,TRUE,4
3611,FALSE,0
3612,FALSE,1
3613,FALSE,1
3614,FALSE,0
3615,FALSE,0
3616,TRUE,4
3617,FALSE,0
3618,FALSE,3
3619,TRUE,4
3620,TRUE,4
3621,TRUE,4
3622,FALSE,2
3623,TRUE,4
3624,FALSE,1
3625,FALSE,1
3626,FALSE,1
3627,FALSE,1
3628,FALSE,1
3629,FALSE,1
3630,FALSE,2
3631,TRUE,4
3632,TRUE,4
3633,TRUE,4
3634,TRUE,4
3635,TRUE,4
3636,FALSE,0
3637,TRUE,4
3638,FALSE,2
3639,FALSE,2
3640,FALSE,0
3641,FALSE,2
3642,TRUE,4
3643,FALSE,0
3644,FALSE,0
3645,FALSE,2
3646,FALSE,0
3647,FALSE,1
3648,FALSE,0
3649,FALSE,3
3650,FALSE,1
3651,FALSE,0
3652,FALSE,0
3653,FALSE,2
3654,TRUE,4
3655,TRUE,4
3656,FALSE,1
3657,FALSE,0
3658,FALSE,1
3659,FALSE,1
3660,FALSE,2
3661,TRUE,3
3662,TRUE,4
3663,FALSE,0
3664,FALSE,2
3665,FALSE,1
3666,TRUE,4
3667,FALSE,3
3668,TRUE,4
3669,TRUE,4
3670,FALSE,2
3671,FALSE,0
3672,FALSE,2
3673,FALSE,2
3674,TRUE,4
3675,TRUE,4
3676,FALSE,1
3677,FALSE,0
3678,FALSE,3
3679,FALSE,1
3680,FALSE,0
3681,FALSE,0
3682,TRUE,4
3683,TRUE,4
3684,FALSE,1
3685,TRUE,4
3686,FALSE,1
3687,FALSE,1
3688,FALSE,1
3689,FALSE,1
3690,FALSE,2
3691,FALSE,1
3692,FALSE,2
3693,TRUE,4
3694,TRUE,4
3695,FALSE,4
3696,TRUE,4
3697,TRUE,4
3698,FALSE,2
3699,TRUE,4
3700,FALSE,0
3701,TRUE,4
3702,FALSE,2
3703,FALSE,1
3704,FALSE,0
3705,FALSE,2
3706,FALSE,3
3707,FALSE,0
3708,TRUE,4
3709,FALSE,2
3710,FALSE,1
3711,FALSE,2
3712,TRUE,4
3713,FALSE,2
3714,FALSE,2
3715,FALSE,0
3716,FALSE,0
3717,TRUE,4
3718,FALSE,0
3719,TRUE,4
3720,TRUE,4
3721,FALSE,2
3722,FALSE,3
3723,TRUE,4
3724,FALSE,3
3725,TRUE,4
3726,FALSE,0
3727,TRUE,4
3728,FALSE,1
3729,TRUE,4
3730,TRUE,4
3731,FALSE,0
3732,FALSE,0
3733,TRUE,4
3734,FALSE,2
3735,TRUE,4
3736,FALSE,0
3737,FALSE,1
3738,FALSE,0
3739,FALSE,2
3740,TRUE,4
3741,FALSE,0
3742,TRUE,4
3743,FALSE,1
3744,FALSE,1
3745,FALSE,1
3746,FALSE,0
3747,FALSE,1
3748,FALSE,3
3749,TRUE,4
3750,TRUE,4
3751,FALSE,3
3752,FALSE,1
3753,FALSE,1
3754,FALSE,1
3755,FALSE,1
3756,TRUE,4
3757,FALSE,0
3758,TRUE,4
3759,FALSE,1
3760,FALSE,2
3761,FALSE,2
3762,FALSE,3
3763,FALSE,3
3764,FALSE,0
3765,FALSE,1
3766,FALSE,0
3767,FALSE,3
3768,FALSE,1
3769,FALSE,2
3770,FALSE,0
3771,FALSE,1
3772,FALSE,1
3773,TRUE,4
3774,FALSE,1
3775,FALSE,1
3776,FALSE,2
3777,TRUE,4
3778,FALSE,1
3779,TRUE,4
3780,TRUE,4
3781,FALSE,1
3782,FALSE,4
3783,TRUE,4
3784,FALSE,2
3785,TRUE,4
3786,TRUE,4
3787,TRUE,4
3788,FALSE,1
3789,FALSE,2
3790,FALSE,2
3791,FALSE,1
3792,FALSE,3
3793,FALSE,2
3794,FALSE,2
3795,FALSE,1
3796,TRUE,4
3797,FALSE,1
3798,FALSE,3
3799,FALSE,2
3800,FALSE,0
3801,FALSE,1
3802,FALSE,2
3803,FALSE,3
3804,TRUE,4
3805,FALSE,1
3806,FALSE,2
3807,TRUE,4
3808,TRUE,4
3809,FALSE,1
3810,FALSE,2
3811,FALSE,2
3812,FALSE,2
3813,TRUE,4
3814,FALSE,2
3815,FALSE,2
3816,FALSE,0
3817,FALSE,0
3818,TRUE,4
3819,FALSE,2
3820,FALSE,1
3821,TRUE,4
3822,FALSE,2
3823,FALSE,1
3824,FALSE,3
3825,TRUE,4
3826,FALSE,1
3827,TRUE,4
3828,TRUE,4
3829,FALSE,2
3830,TRUE,4
3831,TRUE,4
3832,FALSE,0
3833,FALSE,1
3834,TRUE,4
3835,FALSE,1
3836,FALSE,1
3837,FALSE,1
3838,FALSE,0
3839,FALSE,2
3840,TRUE,4
3841,FALSE,1
3842,TRUE,4
3843,FALSE,1
3844,TRUE,4
3845,FALSE,0
3846,FALSE,0
3847,FALSE,2
3848,TRUE,4
3849,FALSE,0
3850,FALSE,2
3851,TRUE,4
3852,TRUE,4
3853,TRUE,4
3854,FALSE,0
3855,FALSE,1
3856,FALSE,1
3857,FALSE,1
3858,FALSE,2
3859,FALSE,0
3860,FALSE,1
3861,FALSE,2
3862,FALSE,1
3863,FALSE,0
3864,FALSE,1
3865,FALSE,0
3866,TRUE,4
3867,FALSE,2
3868,FALSE,3
3869,FALSE,2
3870,FALSE,2
3871,TRUE,4
3872,FALSE,1
3873,FALSE,2
3874,FALSE,1
3875,FALSE,2
3876,FALSE,0
3877,FALSE,2
3878,FALSE,1
3879,TRUE,4
3880,FALSE,1
3881,FALSE,0
3882,FALSE,2
3883,FALSE,2
3884,FALSE,2
3885,FALSE,2
3886,FALSE,3
3887,FALSE,1
3888,FALSE,1
3889,FALSE,2
3890,FALSE,2
3891,FALSE,1
3892,TRUE,4
3893,FALSE,1
3894,FALSE,2
3895,FALSE,2
3896,TRUE,4
3897,TRUE,4
3898,FALSE,2
3899,FALSE,0
3900,FALSE,0
3901,FALSE,1
3902,FALSE,1
3903,FALSE,2
3904,FALSE,2
3905,TRUE,4
3906,FALSE,1
3907,FALSE,0
3908,FALSE,1
3909,FALSE,0
3910,FALSE,2
3911,FALSE,2
3912,TRUE,4
3913,FALSE,1
3914,FALSE,2
3915,FALSE,0
3916,FALSE,0
3917,TRUE,4
3918,FALSE,0
3919,TRUE,4
3920,TRUE,4
3921,FALSE,0
3922,TRUE,4
3923,FALSE,2
3924,FALSE,2
3925,TRUE,4
3926,FALSE,1
3927,TRUE,4
3928,FALSE,0
3929,TRUE,4
3930,TRUE,4
3931,TRUE,4
3932,FALSE,1
3933,FALSE,2
3934,TRUE,4
3935,FALSE,1
3936,FALSE,2
3937,TRUE,4
3938,TRUE,4
3939,FALSE,4
3940,FALSE,1
3941,TRUE,4
3942,TRUE,4
3943,FALSE,1
3944,FALSE,2
3945,FALSE,1
3946,FALSE,2
3947,FALSE,1
3948,FALSE,3
3949,FALSE,0
3950,FALSE,0
3951,FALSE,0
3952,FALSE,1
3953,FALSE,1
3954,TRUE,4
3955,FALSE,1
3956,FALSE,1
3957,TRUE,4
3958,FALSE,3
3959,TRUE,4
3960,TRUE,4
3961,FALSE,1
3962,TRUE,4
3963,FALSE,1
3964,FALSE,1
3965,FALSE,0
3966,TRUE,4
3967,FALSE,2
3968,FALSE,0
3969,FALSE,0
3970,FALSE,1
3971,FALSE,0
3972,FALSE,2
3973,FALSE,3
3974,TRUE,4
3975,FALSE,2
3976,TRUE,4
3977,FALSE,1
3978,FALSE,1
3979,FALSE,2
3980,FALSE,1
3981,TRUE,4
3982,FALSE,0
3983,FALSE,2
3984,FALSE,1
3985,TRUE,4
3986,FALSE,0
3987,TRUE,4
3988,FALSE,0
3989,FALSE,3
3990,TRUE,4
3991,FALSE,1
3992,FALSE,2
3993,FALSE,2
3994,FALSE,0
3995,FALSE,0
3996,TRUE,4
3997,FALSE,1
3998,FALSE,1
3999,FALSE,1
4000,TRUE,4
4001,TRUE,4
4002,TRUE,4
4003,FALSE,1
4004,FALSE,2
4005,FALSE,0
4006,FALSE,2
4007,TRUE,4
4008,FALSE,1
4009,FALSE,2
4010,TRUE,4
4011,FALSE,4
4012,FALSE,0
4013,TRUE,4
4014,TRUE,4
4015,FALSE,1
4016,TRUE,4
4017,TRUE,4
4018,TRUE,4
4019,FALSE,0
4020,TRUE,4
4021,FALSE,1
4022,FALSE,1
4023,FALSE,2
4024,FALSE,0
4025,FALSE,2
4026,FALSE,1
4027,TRUE,4
4028,FALSE,3
4029,FALSE,1
4030,FALSE,1
4031,FALSE,1
4032,TRUE,4
4033,FALSE,2
4034,FALSE,1
4035,FALSE,2
4036,FALSE,1
4037,FALSE,2
4038,FALSE,1
4039,FALSE,2
4040,TRUE,4
4041,FALSE,1
4042,FALSE,2
4043,FALSE,1
4044,FALSE,2
4045,TRUE,4
4046,FALSE,0
4047,TRUE,3
4048,FALSE,0
4049,FALSE,1
4050,FALSE,2
4051,FALSE,1
4052,FALSE,2
4053,FALSE,0
4054,FALSE,2
4055,FALSE,1
4056,TRUE,4
4057,FALSE,1
4058,FALSE,0
4059,TRUE,4
4060,FALSE,0
4061,FALSE,1
4062,FALSE,2
4063,FALSE,0
4064,FALSE,0
4065,FALSE,1
4066,FALSE,2
4067,TRUE,4
4068,FALSE,2
4069,FALSE,3
4070,FALSE,2
4071,FALSE,3
4072,FALSE,0
4073,FALSE,1
4074,TRUE,4
4075,FALSE,3
4076,FALSE,1
4077,FALSE,0
4078,FALSE,0
4079,FALSE,0
4080,TRUE,4
4081,FALSE,3
4082,TRUE,4
4083,TRUE,4
4084,FALSE,2
4085,TRUE,4
4086,TRUE,4
4087,TRUE,4
4088,FALSE,2
4089,FALSE,1
4090,TRUE,4
4091,FALSE,0
4092,TRUE,4
4093,TRUE,4
4094,FALSE,3
4095,FALSE,2
4096,FALSE,1
4097,TRUE,4
4098,FALSE,0
4099,TRUE,4
4100,FALSE,2
4101,TRUE,4
4102,FALSE,2
4103,TRUE,4
4104,FALSE,0
4105,TRUE,4
4106,FALSE,0
4107,FALSE,3
4108,FALSE,2
4109,FALSE,1
4110,TRUE,4
4111,TRUE,4
4112,FALSE,2
4113,FALSE,0
4114,FALSE,1
4115,FALSE,2
4116,FALSE,1
4117,TRUE,4
4118,TRUE,4
4119,FALSE,2
4120,FALSE,2
4121,FALSE,2
4122,TRUE,4
4123,FALSE,0
4124,FALSE,0
4125,TRUE,4
4126,FALSE,0
4127,TRUE,4
4128,FALSE,1
4129,TRUE,4
4130,TRUE,4
4131,FALSE,0
4132,TRUE,4
4133,FALSE,0
4134,FALSE,1
4135,FALSE,0
4136,FALSE,0
4137,FALSE,0
4138,FALSE,2
4139,TRUE,4
4140,FALSE,1
4141,FALSE,3
4142,TRUE,4
4143,TRUE,4
4144,FALSE,1
4145,TRUE,4
4146,FALSE,0
4147,FALSE,0
4148,FALSE,0
4149,TRUE,4
4150,FALSE,2
4151,FALSE,3
4152,TRUE,4
4153,FALSE,3
4154,FALSE,2
4155,FALSE,1
4156,FALSE,0
4157,TRUE,4
4158,FALSE,0
4159,FALSE,2
4160,FALSE,2
4161,TRUE,4
4162,FALSE,1
4163,FALSE,1
4164,TRUE,4
4165,FALSE,1
4166,FALSE,0
4167,FALSE,0
4168,FALSE,1
4169,TRUE,4
4170,FALSE,1
4171,FALSE,3
4172,FALSE,1
4173,FALSE,1
4174,FALSE,1
4175,FALSE,2
4176,FALSE,0
4177,FALSE,3
4178,FALSE,1
4179,FALSE,0
4180,TRUE,4
4181,FALSE,1
4182,FALSE,1
4183,TRUE,4
4184,TRUE,4
4185,FALSE,0
4186,TRUE,4
4187,FALSE,0
4188,TRUE,4
4189,FALSE,0
4190,TRUE,4
4191,FALSE,2
4192,FALSE,1
4193,TRUE,4
4194,FALSE,1
4195,FALSE,3
4196,TRUE,4
4197,TRUE,4
4198,FALSE,1
4199,TRUE,4
4200,TRUE,4
4201,TRUE,4
4202,FALSE,1
4203,FALSE,1
4204,FALSE,0
4205,FALSE,4
4206,FALSE,0
4207,FALSE,1
4208,TRUE,4
4209,TRUE,4
4210,TRUE,4
4211,FALSE,2
4212,FALSE,1
4213,FALSE,2
4214,FALSE,2
4215,FALSE,0
4216,FALSE,2
4217,FALSE,1
4218,FALSE,3
4219,FALSE,0
4220,FALSE,0
4221,TRUE,4
4222,FALSE,0
4223,FALSE,2
4224,FALSE,0
4225,FALSE,1
4226,FALSE,1
4227,FALSE,3
4228,TRUE,4
4229,FALSE,3
4230,FALSE,1
4231,FALSE,1
4232,FALSE,2
4233,TRUE,4
4234,TRUE,4
4235,TRUE,4
4236,FALSE,2
4237,FALSE,2
4238,FALSE,2
4239,FALSE,1
4240,FALSE,0
4241,FALSE,2
4242,FALSE,1
4243,TRUE,4
4244,FALSE,1
4245,FALSE,2
4246,TRUE,4
4247,FALSE,2
4248,FALSE,1
4249,FALSE,2
4250,FALSE,1
4251,FALSE,0
4252,FALSE,0
4253,FALSE,0
4254,FALSE,1
4255,TRUE,4
4256,FALSE,2
4257,FALSE,2
4258,FALSE,1
4259,FALSE,0
4260,TRUE,4
4261,FALSE,2
4262,TRUE,4
4263,FALSE,0
4264,TRUE,3
4265,TRUE,4
4266,TRUE,4
4267,FALSE,1
4268,FALSE,1
4269,TRUE,4
4270,FALSE,1
4271,TRUE,4
4272,FALSE,3
4273,TRUE,4
4274,FALSE,3
4275,FALSE,0
4276,FALSE,3
4277,FALSE,2
4278,TRUE,4
4279,FALSE,2
4280,TRUE,4
4281,FALSE,1
4282,FALSE,1
4283,FALSE,2
4284,FALSE,1
4285,FALSE,1
4286,FALSE,2
4287,FALSE,1
4288,FALSE,1
4289,FALSE,1
4290,FALSE,1
4291,FALSE,1
4292,TRUE,4
4293,FALSE,1
