"id","high_risk","outcome"
2896,TRUE,4
2897,FALSE,2
2898,FALSE,1
2899,FALSE,2
2900,FALSE,1
2901,FALSE,2
2902,FALSE,1
2903,TRUE,4
2904,FALSE,1
2905,FALSE,1
2906,FALSE,1
2907,FALSE,0
2908,FALSE,1
2909,FALSE,2
2910,FALSE,1
2911,FALSE,2
2912,FALSE,1
2913,FALSE,1
2914,TRUE,4
2915,FALSE,1
2916,FALSE,1
2917,FALSE,0
2918,FALSE,1
2919,FALSE,1
2920,FALSE,1
2921,TRUE,4
2922,FALSE,2
2923,FALSE,2
2924,FALSE,1
2925,FALSE,1
2926,FALSE,3
2927,FALSE,0
2928,TRUE,4
2929,FALSE,1
2930,FALSE,1
2931,TRUE,4
2932,FALSE,0
2933,TRUE,4
2934,FALSE,1
2935,FALSE,2
2936,FALSE,0
2937,FALSE,1
2938,TRUE,4
2939,FALSE,1
2940,TRUE,4
2941,FALSE,2
2942,TRUE,4
2943,FALSE,0
2944,FALSE,0
2945,FALSE,0
2946,FALSE,1
2947,FALSE,2
2948,FALSE,2
2949,FALSE,1
2950,FALSE,2
2951,FALSE,1
2952,FALSE,2
2953,FALSE,2
2954,FALSE,3
2955,TRUE,4
2956,FALSE,1
2957,TRUE,4
2958,FALSE,0
2959,FALSE,2
2960,FALSE,1
2961,FALSE,2
2962,FALSE,2
2963,FALSE,2
2964,FALSE,1
2965,FALSE,3
2966,FALSE,2
2967,TRUE,4
2968,FALSE,1
2969,TRUE,4
2970,FALSE,0
2971,FALSE,1
2972,FALSE,2
2973,FALSE,3
2974,FALSE,1
2975,FALSE,1
2976,FALSE,2
2977,TRUE,4
2978,TRUE,4
2979,FALSE,1
2980,FALSE,2
2981,FALSE,1
2982,FALSE,1
2983,FALSE,0
2984,FALSE,0
2985,FALSE,3
2986,FALSE,0
2987,FALSE,4
2988,FALSE,1
2989,FALSE,0
2990,FALSE,0
2991,FALSE,1
2992,FALSE,0
2993,FALSE,1
2994,FALSE,2
2995,FALSE,1
2996,FALSE,3
2997,FALSE,1
2998,FALSE,0
2999,FALSE,0
3000,FALSE,0
3001,FALSE,1
3002,TRUE,4
3003,TRUE,4
3004,FALSE,0
3005,TRUE,4
3006,FALSE,2
3007,FALSE,3
3008,FALSE,0
3009,FALSE,1
3010,FALSE,0
3011,FALSE,0
3012,TRUE,4
3013,FALSE,2
3014,FALSE,3
3015,TRUE,4
3016,TRUE,4
3017,FALSE,0
3018,FALSE,0
3019,FALSE,1
3020,TRUE,4
3021,TRUE,4
3022,FALSE,0
3023,FALSE,2
3024,FALSE,0
3025,FALSE,0
3026,FALSE,0
3027,FALSE,0
3028,FALSE,2
3029,FALSE,0
3030,TRUE,4
3031,TRUE,4
3032,FALSE,2
3033,FALSE,3
3034,FALSE,1
3035,FALSE,2
3036,FALSE,2
3037,FALSE,0
3038,FALSE,1
3039,FALSE,1
3040,FALSE,0
3041,FALSE,1
3042,FALSE,1
3043,FALSE,2
3044,FALSE,2
3045,FALSE,0
3046,FALSE,2
3047,TRUE,4
3048,TRUE,4
3049,FALSE,0
3050,FALSE,2
3051,FALSE,1
3052,TRUE,4
3053,FALSE,1
3054,FALSE,1
3055,FALSE,0
3056,TRUE,4
3057,FALSE,1
3058,FALSE,0
3059,FALSE,2
3060,FALSE,0
3061,TRUE,4
3062,FALSE,2
3063,FALSE,3
3064,FALSE,1
3065,FALSE,2
3066,TRUE,4
3067,FALSE,2
3068,FALSE,1
3069,FALSE,1
3070,FALSE,2
3071,FALSE,1
3072,FALSE,1
3073,FALSE,1
3074,FALSE,2
3075,TRUE,4
3076,FALSE,0
3077,FALSE,1
3078,TRUE,4
3079,FALSE,0
3080,FALSE,0
3081,FALSE,3
3082,FALSE,2
3083,FALSE,0
3084,TRUE,4
3085,FALSE,2
3086,FALSE,1
3087,FALSE,3
3088,TRUE,4
3089,TRUE,4
3090,FALSE,0
3091,FALSE,1
3092,FALSE,2
3093,FALSE,1
3094,FALSE,1
3095,FALSE,0
3096,FALSE,0
3097,FALSE,0
3098,FALSE,1
3099,TRUE,4
3100,FALSE,1
3101,FALSE,2
3102,TRUE,4
3103,TRUE,4
3104,FALSE,1
3105,FALSE,0
3106,FALSE,2
3107,FALSE,2
3108,TRUE,4
3109,FALSE,1
3110,FALSE,0
3111,TRUE,4
3112,FALSE,2
3113,FALSE,1
3114,FALSE,1
3115,FALSE,2
3116,FALSE,2
3117,TRUE,4
3118,FALSE,1
3119,TRUE,4
3120,FALSE,0
3121,TRUE,4
3122,FALSE,2
3123,TRUE,4
3124,FALSE,1
3125,FALSE,0
3126,FALSE,0
3127,TRUE,4
3128,TRUE,4
3129,FALSE,0
3130,FALSE,0
3131,FALSE,3
3132,FALSE,1
3133,FALSE,2
3134,FALSE,1
3135,FALSE,1
3136,FALSE,1
3137,FALSE,1
3138,TRUE,4
3139,FALSE,0
3140,FALSE,1
3141,FALSE,1
3142,FALSE,0
3143,TRUE,4
3144,FALSE,2
3145,FALSE,2
3146,FALSE,1
3147,FALSE,1
3148,FALSE,2
3149,FALSE,3
3150,FALSE,2
3151,FALSE,0
3152,FALSE,0
3153,TRUE,4
3154,FALSE,1
3155,FALSE,2
3156,FALSE,1
3157,TRUE,4
3158,FALSE,2
3159,FALSE,1
3160,FALSE,2
3161,FALSE,1
3162,FALSE,4
3163,FALSE,2
3164,FALSE,0
3165,TRUE,4
3166,FALSE,0
3167,FALSE,1
3168,TRUE,4
3169,TRUE,4
3170,TRUE,4
3171,FALSE,2
3172,FALSE,1
3173,TRUE,4
3174,FALSE,2
3175,FALSE,1
3176,FALSE,2
3177,TRUE,4
3178,FALSE,3
3179,FALSE,2
3180,TRUE,4
3181,FALSE,1
3182,FALSE,1
3183,FALSE,1
3184,FALSE,3
3185,FALSE,2
3186,FALSE,0
3187,FALSE,1
3188,FALSE,2
3189,FALSE,0
3190,TRUE,4
3191,FALSE,2
3192,FALSE,1
3193,FALSE,2
3194,FALSE,0
3195,FALSE,3
3196,TRUE,4
3197,FALSE,1
3198,FALSE,0
3199,FALSE,0
3200,FALSE,1
3201,TRUE,4
3202,FALSE,2
3203,FALSE,2
3204,TRUE,4
3205,TRUE,4
3206,TRUE,4
3207,FALSE,2
3208,FALSE,2
3209,TRUE,4
3210,FALSE,0
3211,FALSE,0
3212,FALSE,2
3213,FALSE,0
3214,FALSE,1
3215,FALSE,2
3216,FALSE,0
3217,FALSE,0
3218,FALSE,1
3219,FALSE,2
3220,FALSE,1
3221,TRUE,4
3222,FALSE,0
3223,TRUE,3
3224,FALSE,1
3225,FALSE,3
3226,FALSE,2
3227,FALSE,1
3228,FALSE,2
3229,FALSE,1
3230,FALSE,3
3231,FALSE,2
3232,FALSE,1
3233,FALSE,2
3234,FALSE,2
3235,TRUE,4
3236,TRUE,4
3237,FALSE,3
3238,FALSE,0
3239,FALSE,1
3240,FALSE,1
3241,FALSE,1
3242,FALSE,1
3243,FALSE,1
3244,FALSE,3
3245,FALSE,1
3246,TRUE,4
3247,FALSE,1
3248,FALSE,1
3249,FALSE,1
3250,TRUE,4
3251,TRUE,4
3252,TRUE,4
3253,FALSE,0
3254,FALSE,3
3255,FALSE,0
3256,FALSE,0
3257,TRUE,4
3258,FALSE,2
3259,FALSE,1
3260,FALSE,1
3261,FALSE,2
3262,TRUE,4
3263,TRUE,4
3264,FALSE,2
3265,TRUE,4
3266,FALSE,0
3267,FALSE,1
3268,FALSE,2
3269,FALSE,1
3270,FALSE,3
3271,FALSE,2
3272,FALSE,3
3273,FALSE,1
3274,FALSE,1
3275,TRUE,4
3276,FALSE,1
3277,FALSE,2
3278,FALSE,2
3279,FALSE,1
3280,FALSE,0
3281,FALSE,3
3282,FALSE,1
3283,FALSE,2
3284,FALSE,0
3285,FALSE,0
3286,FALSE,2
3287,FALSE,3
3288,FALSE,1
3289,FALSE,0
3290,FALSE,1
3291,TRUE,4
3292,TRUE,4
3293,FALSE,1
3294,TRUE,4
3295,TRUE,4
3296,FALSE,3
3297,FALSE,1
3298,FALSE,1
3299,FALSE,1
3300,FALSE,2
3301,TRUE,4
3302,TRUE,4
3303,FALSE,3
3304,FALSE,1
3305,FALSE,0
3306,FALSE,1
3307,FALSE,2
3308,FALSE,1
3309,FALSE,0
3310,FALSE,3
3311,FALSE,2
3312,TRUE,4
3313,FALSE,3
3314,FALSE,2
3315,FALSE,3
3316,FALSE,0
3317,FALSE,1
3318,FALSE,3
3319,FALSE,0
3320,TRUE,4
3321,FALSE,0
3322,FALSE,2
3323,FALSE,1
3324,FALSE,2
3325,FALSE,0
3326,FALSE,1
3327,FALSE,1
3328,FALSE,1
3329,FALSE,2
3330,FALSE,1
3331,TRUE,4
3332,TRUE,4
3333,TRUE,4
3334,FALSE,2
3335,FALSE,2
3336,FALSE,1
3337,FALSE,1
3338,TRUE,4
3339,FALSE,1
3340,TRUE,4
3341,FALSE,1
3342,FALSE,3
3343,FALSE,2
3344,FALSE,2
3345,FALSE,1
3346,FALSE,3
3347,TRUE,4
3348,FALSE,2
3349,FALSE,1
3350,FALSE,2
3351,FALSE,1
3352,FALSE,0
3353,FALSE,2
3354,FALSE,0
3355,FALSE,1
3356,FALSE,2
3357,TRUE,4
3358,TRUE,4
3359,FALSE,1
3360,FALSE,1
3361,FALSE,3
3362,FALSE,2
3363,FALSE,0
3364,FALSE,2
3365,FALSE,1
3366,FALSE,3
3367,FALSE,1
3368,FALSE,0
3369,FALSE,3
3370,FALSE,1
3371,FALSE,1
3372,FALSE,3
3373,FALSE,1
3374,FALSE,2
3375,FALSE,1
3376,FALSE,1
3377,FALSE,3
3378,FALSE,1
3379,FALSE,1
3380,FALSE,2
3381,FALSE,1
3382,FALSE,2
3383,FALSE,0
3384,FALSE,3
3385,FALSE,0
3386,FALSE,1
3387,FALSE,0
3388,TRUE,4
3389,FALSE,1
3390,FALSE,1
3391,FALSE,2
3392,FALSE,3
3393,FALSE,2
3394,FALSE,1
3395,TRUE,4
3396,FALSE,1
3397,FALSE,0
3398,FALSE,1
3399,FALSE,1
3400,FALSE,0
3401,FALSE,3
3402,FALSE,2
3403,FALSE,2
3404,FALSE,0
3405,FALSE,1
3406,FALSE,1
3407,TRUE,4
3408,FALSE,2
3409,TRUE,4
3410,TRUE,4
3411,TRUE,4
3412,FALSE,1
3413,FALSE,1
3414,FALSE,2
3415,FALSE,3
3416,FALSE,1
3417,FALSE,0
3418,FALSE,2
3419,FALSE,1
3420,FALSE,1
3421,TRUE,4
3422,TRUE,4
3423,FALSE,2
3424,TRUE,4
3425,FALSE,1
3426,TRUE,4
3427,FALSE,2
3428,FALSE,1
3429,FALSE,1
3430,FALSE,1
3431,TRUE,4
3432,FALSE,1
3433,FALSE,1
3434,FALSE,4
3435,FALSE,0
3436,FALSE,0
3437,FALSE,2
3438,FALSE,2
3439,FALSE,1
3440,TRUE,4
3441,FALSE,1
3442,FALSE,0
3443,FALSE,1
3444,TRUE,4
3445,FALSE,2
3446,FALSE,2
3447,FALSE,2
3448,TRUE,4
3449,FALSE,0
3450,FALSE,2
3451,FALSE,1
3452,TRUE,4
3453,FALSE,1
3454,FALSE,1
3455,TRUE,4
3456,TRUE,4
3457,FALSE,2
3458,FALSE,1
3459,TRUE,4
3460,FALSE,3
3461,FALSE,0
3462,FALSE,2
3463,TRUE,4
3464,TRUE,4
3465,FALSE,0
3466,FALSE,2
3467,FALSE,2
3468,TRUE,4
3469,FALSE,2
3470,FALSE,1
3471,FALSE,0
3472,TRUE,4
3473,FALSE,0
3474,FALSE,1
3475,FALSE,0
3476,FALSE,1
3477,TRUE,4
3478,FALSE,0
3479,FALSE,0
3480,TRUE,4
3481,FALSE,0
3482,FALSE,1
3483,FALSE,2
3484,TRUE,4
3485,FALSE,3
3486,FALSE,2
3487,FALSE,0
3488,FALSE,1
3489,FALSE,1
3490,FALSE,0
3491,TRUE,4
3492,FALSE,1
3493,FALSE,0
3494,FALSE,1
3495,TRUE,4
3496,FALSE,0
3497,FALSE,0
3498,FALSE,2
3499,FALSE,1
3500,FALSE,0
3501,FALSE,0
3502,FALSE,2
3503,FALSE,2
3504,FALSE,2
3505,FALSE,0
3506,TRUE,4
3507,FALSE,0
3508,FALSE,1
3509,FALSE,1
3510,FALSE,2
3511,TRUE,4
3512,FALSE,2
3513,FALSE,1
3514,FALSE,2
3515,FALSE,2
3516,FALSE,3
3517,FALSE,2
3518,TRUE,4
3519,TRUE,4
3520,TRUE,4
3521,FALSE,1
3522,FALSE,0
3523,TRUE,4
3524,FALSE,0
3525,FALSE,2
3526,FALSE,2
3527,TRUE,4
3528,FALSE,1
3529,TRUE,4
3530,TRUE,4
3531,FALSE,1
3532,FALSE,1
3533,TRUE,4
3534,FALSE,1
3535,FALSE,2
3536,FALSE,1
3537,FALSE,2
3538,FALSE,1
3539,FALSE,1
3540,FALSE,2
3541,FALSE,1
3542,FALSE,1
3543,FALSE,2
3544,FALSE,2
3545,FALSE,2
3546,FALSE,3
3547,FALSE,1
3548,FALSE,2
3549,FALSE,1
3550,TRUE,4
3551,FALSE,2
3552,FALSE,1
3553,FALSE,0
3554,FALSE,0
3555,FALSE,3
3556,FALSE,1
3557,FALSE,1
3558,FALSE,0
3559,FALSE,2
3560,FALSE,2
3561,FALSE,1
3562,FALSE,0
3563,FALSE,1
3564,FALSE,1
3565,FALSE,1
3566,FALSE,2
3567,FALSE,2
3568,FALSE,1
3569,FALSE,2
3570,FALSE,1
3571,FALSE,2
3572,TRUE,4
3573,FALSE,2
3574,FALSE,2
3575,FALSE,1
3576,TRUE,4
3577,FALSE,0
3578,FALSE,3
3579,TRUE,4
3580,FALSE,0
3581,TRUE,4
3582,TRUE,4
3583,TRUE,4
3584,FALSE,1
3585,FALSE,2
3586,FALSE,2
3587,FALSE,1
3588,FALSE,1
3589,FALSE,2
3590,FALSE,2
3591,FALSE,1
3592,FALSE,1
3593,FALSE,2
3594,FALSE,3
3595,FALSE,0
3596,FALSE,0
3597,TRUE,4
3598,FALSE,1
3599,FALSE,1
3600,FALSE,1
3601,TRUE,4
3602,FALSE,2
3603,FALSE,3
3604,FALSE,1
3605,FALSE,1
3606,FALSE,1
3607,TRUE,4
3608,FALSE,2
3609,TRUE,4
3610,FALSE,1
3611,FALSE,3
3612,TRUE,4
3613,FALSE,3
3614,FALSE,1
3615,TRUE,4
3616,FALSE,1
3617,FALSE,2
3618,FALSE,0
3619,FALSE,0
3620,FALSE,0
3621,FALSE,1
3622,TRUE,4
3623,FALSE,2
3624,FALSE,2
3625,FALSE,0
3626,FALSE,1
3627,FALSE,1
3628,FALSE,0
3629,TRUE,4
3630,FALSE,2
3631,FALSE,0
3632,FALSE,1
3633,FALSE,1
3634,TRUE,4
3635,FALSE,2
3636,TRUE,4
3637,FALSE,1
3638,FALSE,0
3639,FALSE,2
3640,FALSE,2
3641,FALSE,3
3642,TRUE,4
3643,FALSE,1
3644,FALSE,1
3645,FALSE,0
3646,FALSE,1
3647,TRUE,4
3648,FALSE,1
3649,FALSE,1
3650,TRUE,4
3651,FALSE,0
3652,TRUE,4
3653,TRUE,4
3654,TRUE,4
3655,FALSE,1
3656,TRUE,4
3657,FALSE,1
3658,FALSE,1
3659,TRUE,4
3660,FALSE,2
3661,TRUE,4
3662,TRUE,4
3663,FALSE,1
3664,FALSE,1
3665,TRUE,4
3666,FALSE,2
3667,FALSE,0
3668,FALSE,1
3669,FALSE,1
3670,FALSE,2
3671,FALSE,3
3672,TRUE,4
3673,FALSE,1
3674,FALSE,2
3675,TRUE,4
3676,FALSE,1
3677,FALSE,1
3678,FALSE,1
3679,FALSE,2
3680,FALSE,2
3681,FALSE,1
3682,FALSE,0
3683,FALSE,3
3684,FALSE,0
3685,FALSE,0
3686,FALSE,0
3687,FALSE,1
3688,FALSE,2
3689,FALSE,1
3690,TRUE,4
3691,FALSE,1
3692,FALSE,0
3693,FALSE,0
3694,FALSE,3
3695,FALSE,0
3696,FALSE,1
3697,FALSE,2
3698,TRUE,4
3699,FALSE,2
3700,FALSE,2
3701,FALSE,2
3702,FALSE,2
3703,FALSE,1
3704,FALSE,1
3705,FALSE,2
3706,FALSE,2
3707,FALSE,2
3708,FALSE,2
3709,FALSE,1
3710,TRUE,4
3711,FALSE,2
3712,FALSE,2
3713,FALSE,0
3714,FALSE,1
3715,TRUE,4
3716,FALSE,0
3717,FALSE,1
3718,FALSE,1
3719,FALSE,2
3720,FALSE,1
3721,FALSE,3
3722,TRUE,4
3723,FALSE,2
3724,FALSE,2
3725,FALSE,1
3726,FALSE,2
3727,FALSE,0
3728,FALSE,1
3729,TRUE,4
3730,FALSE,0
3731,FALSE,2
3732,FALSE,1
3733,TRUE,4
3734,FALSE,1
3735,FALSE,0
3736,FALSE,0
3737,FALSE,2
3738,FALSE,1
3739,FALSE,2
3740,FALSE,3
3741,FALSE,1
3742,FALSE,1
3743,FALSE,3
3744,FALSE,2
3745,FALSE,1
3746,TRUE,4
3747,FALSE,2
3748,FALSE,0
3749,FALSE,1
3750,FALSE,2
3751,FALSE,1
3752,FALSE,2
3753,FALSE,1
3754,FALSE,1
3755,FALSE,1
3756,TRUE,4
3757,FALSE,1
3758,FALSE,0
3759,FALSE,1
3760,FALSE,3
3761,FALSE,0
3762,FALSE,1
3763,FALSE,1
3764,FALSE,1
3765,TRUE,4
3766,FALSE,1
3767,FALSE,1
3768,FALSE,3
3769,FALSE,2
3770,FALSE,1
3771,FALSE,2
3772,FALSE,1
3773,FALSE,2
3774,TRUE,4
3775,FALSE,1
3776,FALSE,1
3777,FALSE,0
3778,FALSE,1
3779,FALSE,2
3780,FALSE,1
3781,FALSE,1
3782,TRUE,4
3783,FALSE,2
3784,FALSE,2
3785,TRUE,4
3786,FALSE,1
3787,TRUE,4
3788,FALSE,0
3789,FALSE,1
3790,TRUE,4
3791,TRUE,4
3792,FALSE,0
3793,FALSE,3
3794,FALSE,2
3795,TRUE,4
3796,TRUE,4
3797,FALSE,1
3798,TRUE,4
3799,FALSE,0
3800,FALSE,2
3801,FALSE,1
3802,TRUE,4
3803,FALSE,1
3804,FALSE,0
3805,FALSE,0
3806,FALSE,0
3807,FALSE,2
3808,FALSE,1
3809,FALSE,0
3810,FALSE,0
3811,FALSE,0
3812,FALSE,1
3813,TRUE,4
3814,FALSE,0
3815,TRUE,4
3816,FALSE,0
3817,FALSE,1
3818,TRUE,4
3819,TRUE,4
3820,FALSE,3
3821,FALSE,1
3822,FALSE,1
3823,FALSE,2
3824,FALSE,2
3825,FALSE,3
3826,TRUE,4
3827,TRUE,4
3828,TRUE,4
3829,FALSE,1
3830,FALSE,0
3831,TRUE,4
3832,TRUE,4
3833,FALSE,0
3834,FALSE,1
3835,FALSE,2
3836,TRUE,4
3837,TRUE,4
3838,FALSE,0
3839,FALSE,1
3840,TRUE,4
3841,FALSE,1
3842,TRUE,4
3843,FALSE,0
3844,TRUE,4
3845,FALSE,1
3846,FALSE,1
3847,FALSE,1
3848,FALSE,2
3849,FALSE,1
3850,FALSE,2
3851,FALSE,0
3852,FALSE,1
3853,FALSE,1
3854,FALSE,1
3855,FALSE,3
3856,FALSE,2
3857,FALSE,1
3858,TRUE,4
3859,FALSE,2
3860,FALSE,0
3861,FALSE,1
3862,FALSE,1
3863,FALSE,2
3864,TRUE,4
3865,FALSE,1
3866,FALSE,2
3867,FALSE,3
3868,FALSE,2
3869,FALSE,2
3870,FALSE,1
3871,FALSE,1
3872,FALSE,1
3873,FALSE,2
3874,FALSE,3
3875,FALSE,2
3876,FALSE,1
3877,FALSE,1
3878,FALSE,0
3879,TRUE,4
3880,FALSE,0
3881,FALSE,0
3882,TRUE,4
3883,FALSE,1
3884,FALSE,0
3885,FALSE,0
3886,FALSE,2
3887,FALSE,2
3888,FALSE,2
3889,TRUE,4
3890,FALSE,3
3891,TRUE,4
3892,TRUE,4
3893,TRUE,3
3894,TRUE,4
3895,FALSE,2
3896,TRUE,4
3897,FALSE,2
3898,FALSE,0
3899,TRUE,4
3900,TRUE,4
3901,FALSE,1
3902,TRUE,4
3903,TRUE,4
3904,FALSE,2
3905,FALSE,3
3906,FALSE,1
3907,FALSE,0
3908,FALSE,1
3909,FALSE,1
3910,TRUE,4
3911,FALSE,0
3912,FALSE,0
3913,FALSE,2
3914,FALSE,2
3915,FALSE,1
3916,FALSE,1
3917,FALSE,2
3918,FALSE,0
3919,TRUE,4
3920,TRUE,4
3921,FALSE,2
3922,FALSE,1
3923,FALSE,1
3924,TRUE,4
3925,FALSE,0
3926,FALSE,0
3927,FALSE,1
3928,TRUE,4
3929,FALSE,0
3930,FALSE,0
3931,FALSE,1
3932,FALSE,3
3933,FALSE,2
3934,FALSE,1
3935,FALSE,1
3936,FALSE,2
3937,TRUE,4
3938,FALSE,2
3939,FALSE,2
3940,FALSE,2
3941,TRUE,4
3942,TRUE,4
3943,FALSE,1
3944,FALSE,2
3945,FALSE,1
3946,TRUE,4
3947,FALSE,1
3948,FALSE,3
3949,FALSE,2
3950,FALSE,3
3951,TRUE,4
3952,TRUE,4
3953,FALSE,3
3954,FALSE,4
3955,FALSE,2
3956,FALSE,2
3957,TRUE,4
3958,FALSE,3
3959,FALSE,1
3960,FALSE,1
3961,FALSE,1
3962,FALSE,0
3963,FALSE,1
3964,TRUE,4
3965,FALSE,1
3966,TRUE,4
3967,FALSE,2
3968,TRUE,4
3969,FALSE,1
3970,FALSE,2
3971,FALSE,1
3972,FALSE,2
3973,FALSE,1
3974,FALSE,1
3975,FALSE,2
3976,FALSE,1
3977,FALSE,2
3978,FALSE,0
3979,FALSE,0
3980,TRUE,4
3981,TRUE,4
3982,FALSE,2
3983,FALSE,1
3984,TRUE,4
3985,FALSE,1
3986,FALSE,0
3987,FALSE,1
3988,FALSE,1
3989,FALSE,0
3990,FALSE,1
3991,TRUE,4
3992,FALSE,3
3993,FALSE,3
3994,TRUE,4
3995,FALSE,2
3996,FALSE,1
3997,FALSE,2
3998,TRUE,4
3999,FALSE,1
4000,FALSE,1
4001,FALSE,1
4002,FALSE,1
4003,FALSE,0
4004,TRUE,4
4005,FALSE,3
4006,TRUE,4
4007,FALSE,1
4008,FALSE,1
4009,FALSE,1
4010,FALSE,4
4011,FALSE,1
4012,FALSE,2
4013,FALSE,1
4014,FALSE,3
4015,FALSE,1
4016,FALSE,1
4017,TRUE,4
4018,FALSE,3
4019,FALSE,1
4020,TRUE,4
4021,FALSE,0
4022,FALSE,1
4023,FALSE,2
4024,FALSE,2
4025,FALSE,1
4026,FALSE,3
4027,FALSE,2
4028,FALSE,0
4029,FALSE,1
4030,FALSE,1
4031,FALSE,2
4032,FALSE,1
4033,FALSE,1
4034,FALSE,0
4035,TRUE,4
4036,TRUE,4
4037,FALSE,0
4038,FALSE,0
4039,TRUE,4
4040,FALSE,2
4041,TRUE,4
4042,FALSE,0
4043,TRUE,4
4044,FALSE,2
4045,FALSE,3
4046,FALSE,2
4047,FALSE,3
4048,TRUE,4
4049,FALSE,1
4050,FALSE,1
4051,FALSE,0
4052,FALSE,1
4053,FALSE,2
4054,FALSE,1
4055,FALSE,3
4056,FALSE,1
4057,FALSE,0
4058,TRUE,4
4059,FALSE,1
4060,FALSE,1
4061,FALSE,3
4062,FALSE,1
4063,FALSE,1
4064,FALSE,2
4065,FALSE,3
4066,TRUE,4
4067,FALSE,1
4068,TRUE,4
4069,FALSE,2
4070,FALSE,2
4071,FALSE,2
4072,TRUE,4
4073,FALSE,2
4074,FALSE,1
4075,FALSE,2
4076,FALSE,2
4077,FALSE,1
4078,FALSE,1
4079,FALSE,3
4080,FALSE,1
4081,TRUE,4
4082,TRUE,4
4083,FALSE,0
4084,FALSE,1
4085,FALSE,1
4086,FALSE,0
4087,FALSE,3
4088,TRUE,4
4089,FALSE,1
4090,FALSE,3
4091,FALSE,1
4092,FALSE,0
4093,FALSE,0
4094,FALSE,1
4095,FALSE,4
4096,FALSE,2
4097,FALSE,2
4098,TRUE,4
4099,FALSE,1
4100,TRUE,4
4101,FALSE,1
4102,FALSE,1
4103,FALSE,1
4104,FALSE,0
4105,FALSE,0
4106,TRUE,4
4107,TRUE,4
4108,FALSE,0
4109,FALSE,2
4110,FALSE,0
4111,FALSE,0
4112,TRUE,3
4113,FALSE,1
4114,FALSE,1
4115,FALSE,1
4116,FALSE,0
4117,TRUE,4
4118,TRUE,4
4119,FALSE,0
4120,FALSE,1
4121,FALSE,2
4122,FALSE,2
4123,FALSE,2
4124,FALSE,2
4125,FALSE,0
4126,TRUE,4
4127,FALSE,2
4128,FALSE,2
4129,TRUE,4
4130,FALSE,1
4131,FALSE,3
4132,TRUE,4
4133,FALSE,2
4134,FALSE,2
4135,TRUE,4
4136,FALSE,2
4137,TRUE,4
4138,FALSE,2
4139,FALSE,0
4140,FALSE,1
4141,TRUE,4
4142,FALSE,1
4143,FALSE,2
4144,FALSE,1
4145,FALSE,1
4146,FALSE,2
4147,FALSE,1
4148,FALSE,3
4149,TRUE,4
4150,TRUE,4
4151,FALSE,1
4152,FALSE,1
4153,FALSE,1
4154,FALSE,1
4155,TRUE,4
4156,FALSE,0
4157,FALSE,3
4158,FALSE,1
4159,FALSE,1
4160,FALSE,2
4161,TRUE,4
4162,FALSE,0
4163,TRUE,4
4164,FALSE,2
4165,FALSE,2
4166,FALSE,1
4167,FALSE,1
4168,TRUE,4
4169,FALSE,1
4170,TRUE,4
4171,FALSE,2
4172,FALSE,0
4173,FALSE,0
4174,FALSE,1
4175,FALSE,0
4176,FALSE,0
4177,TRUE,4
4178,FALSE,3
4179,FALSE,0
4180,TRUE,4
4181,TRUE,4
4182,FALSE,1
4183,TRUE,4
4184,FALSE,2
4185,FALSE,0
4186,FALSE,1
4187,TRUE,4
4188,FALSE,2
4189,FALSE,1
4190,FALSE,0
4191,TRUE,4
4192,FALSE,3
4193,TRUE,4
4194,FALSE,0
4195,FALSE,2
4196,FALSE,1
4197,FALSE,3
4198,FALSE,1
4199,FALSE,2
4200,FALSE,2
4201,TRUE,4
4202,FALSE,1
4203,FALSE,0
4204,FALSE,3
4205,FALSE,1
4206,FALSE,1
4207,FALSE,1
4208,FALSE,1
4209,FALSE,1
4210,FALSE,0
4211,FALSE,0
4212,FALSE,1
4213,FALSE,2
4214,TRUE,4
4215,FALSE,0
4216,FALSE,2
4217,FALSE,2
4218,FALSE,2
4219,FALSE,2
4220,FALSE,1
4221,FALSE,2
4222,FALSE,0
4223,FALSE,2
4224,FALSE,2
4225,FALSE,0
4226,FALSE,0
4227,FALSE,3
4228,FALSE,2
4229,FALSE,1
4230,FALSE,2
4231,FALSE,3
4232,FALSE,3
4233,FALSE,2
4234,TRUE,4
4235,FALSE,1
4236,FALSE,0
4237,TRUE,4
4238,FALSE,1
4239,FALSE,1
4240,FALSE,2
4241,FALSE,1
4242,TRUE,4
4243,FALSE,3
4244,FALSE,2
4245,FALSE,1
4246,TRUE,4
4247,TRUE,4
4248,FALSE,2
4249,FALSE,2
4250,FALSE,2
4251,FALSE,0
4252,FALSE,1
4253,FALSE,0
4254,FALSE,1
4255,FALSE,0
4256,TRUE,4
4257,TRUE,4
4258,FALSE,1
4259,FALSE,1
4260,FALSE,1
4261,FALSE,2
4262,FALSE,1
4263,FALSE,2
4264,FALSE,2
4265,FALSE,1
4266,FALSE,0
4267,FALSE,1
4268,FALSE,0
4269,FALSE,1
4270,FALSE,2
4271,TRUE,4
4272,FALSE,3
4273,TRUE,4
4274,FALSE,0
4275,FALSE,0
4276,FALSE,2
4277,TRUE,4
4278,FALSE,1
4279,FALSE,2
4280,TRUE,4
4281,FALSE,2
4282,FALSE,3
4283,TRUE,4
4284,FALSE,2
4285,FALSE,2
4286,FALSE,0
4287,FALSE,0
4288,FALSE,0
4289,TRUE,4
4290,FALSE,1
4291,FALSE,2
4292,FALSE,1
4293,FALSE,3
